Date,GLD,DXY,SP500,TNX,CPI,Inflation,Real_Rate,GLD_Lag30,GLD_Lag60,GLD_Lag90,GLD_MA30,GLD_MA90,GLD_Mom30
2025-03-10,266.0400085449219,103.91000366210938,5614.56005859375,4.2129998207092285,316.528,1.3392242552305866,2.873775565478642,255.6499938964844,245.36000061035156,253.32000732421875,265.4116658528646,252.46055552164714,10.390014648437472
2025-03-11,269.1600036621094,103.44000244140624,5572.06982421875,4.288000106811523,316.528,1.3392242552305866,2.948775851580937,252.9900054931641,248.58999633789065,253.3300018310547,265.9506657918294,252.63644443088108,16.169998168945284
2025-03-12,270.3299865722656,103.61000061035156,5599.2998046875,4.317999839782715,316.528,1.3392242552305866,2.978775584552128,255.17999267578125,250.9600067138672,256.0899963378906,266.4556655883789,252.79466654459637,15.149993896484375
2025-03-13,275.1300048828125,103.83000183105467,5521.52001953125,4.27400016784668,316.528,1.3392242552305866,2.934775912616093,254.1999969482422,247.27999877929688,257.5,267.15333251953126,252.9905554877387,20.930007934570312
2025-03-14,275.239990234375,103.72000122070312,5638.93994140625,4.308000087738037,316.528,1.3392242552305866,2.9687758325074505,258.04998779296875,244.2899932861328,253.5099945068359,267.72633260091146,253.23199988471137,17.19000244140625
2025-03-17,276.7300109863281,103.37000274658205,5675.1201171875,4.306000232696533,316.528,1.3392242552305866,2.9667759774659466,258.55999755859375,244.8800048828125,252.47000122070312,268.3319997151693,253.50155554877387,18.170013427734375
2025-03-18,279.9599914550781,103.23999786376952,5614.66015625,4.281000137329102,316.528,1.3392242552305866,2.941775882098515,259.94000244140625,243.94000244140625,252.8300018310547,268.99933268229165,253.8029998779297,20.019989013671875
2025-03-19,281.1099853515625,103.43000030517578,5675.2900390625,4.25600004196167,316.528,1.3392242552305866,2.9167757867310833,262.5,239.2599945068359,253.3999938964844,269.6196655273437,254.110888671875,18.6099853515625
2025-03-20,280.75,103.8499984741211,5662.89013671875,4.232999801635742,316.528,1.3392242552305866,2.8937755464051556,264.1300048828125,239.6000061035156,245.6999969482422,270.1736653645833,254.50033315022787,16.6199951171875
2025-03-21,278.489990234375,104.08999633789062,5667.56005859375,4.251999855041504,316.528,1.3392242552305866,2.9127755998109173,263.42999267578125,242.1000061035156,249.6499938964844,270.6756652832031,254.8207775539822,15.05999755859375
2025-03-24,277.25,104.26000213623048,5767.56982421875,4.330999851226807,316.528,1.3392242552305866,2.99177559599622,263.8999938964844,240.9600067138672,247.9600067138672,271.12066548665365,255.14622192382814,13.350006103515625
2025-03-25,278.4700012207031,104.18000030517578,5776.64990234375,4.307000160217285,316.528,1.3392242552305866,2.9677759049866985,268.3699951171875,241.44000244140625,242.13999938964844,271.45733235677085,255.54988861083984,10.100006103515625
2025-03-26,278.239990234375,104.5500030517578,5712.2001953125,4.3379998207092285,316.528,1.3392242552305866,2.998775565478642,267.3900146484375,243.07000732421875,240.0500030517578,271.8189982096354,255.9742218017578,10.8499755859375
2025-03-27,281.9700012207031,104.06999969482422,5693.31005859375,4.36899995803833,316.528,1.3392242552305866,3.0297757028077434,267.6700134277344,241.3999938964844,237.6300048828125,272.29566446940106,256.4668884277344,14.29998779296875
2025-03-28,284.05999755859375,104.04000091552734,5580.93994140625,4.255000114440918,316.528,1.3392242552305866,2.9157758592103313,270.30999755859375,240.6300048828125,237.0099945068359,272.7539978027344,256.98966623942056,13.75
2025-03-31,288.1400146484375,104.20999908447266,5611.85009765625,4.245999813079834,316.528,1.3392242552305866,2.9067755578492473,266.2900085449219,242.1300048828125,236.58999633789065,273.4823313395182,257.5624442206489,21.850006103515625
2025-04-01,287.57000732421875,104.26000213623048,5633.06982421875,4.156000137329102,320.302,2.5475035617666286,1.608496575562473,270.70001220703125,245.4199981689453,241.08999633789065,274.04466451009114,258.07888878716363,16.8699951171875
2025-04-02,288.1600036621094,103.80999755859376,5670.97021484375,4.196000099182129,320.302,2.32538823025783,1.870611868924299,270.8500061035156,243.4900054931641,243.25,274.6216644287109,258.5778888278537,17.30999755859375
2025-04-03,286.4200134277344,102.06999969482422,5396.52001953125,4.054999828338623,320.302,2.32538823025783,1.7296115980807931,270.989990234375,243.19000244140625,244.6199951171875,275.13599853515626,259.0423334757487,15.430023193359375
2025-04-04,279.7200012207031,103.0199966430664,5074.080078125,3.984999895095825,320.302,2.32538823025783,1.6596116648379953,270.739990234375,244.55999755859375,246.66000366210935,275.4353322347005,259.4096667819553,8.980010986328125
2025-04-07,273.7099914550781,103.26000213623048,5062.25,4.15500020980835,320.302,2.32538823025783,1.8296119795505197,272.2099914550781,245.86000061035156,249.83999633789065,275.48533223470054,259.674888949924,1.5
2025-04-08,275.20001220703125,102.95999908447266,4982.77001953125,4.26200008392334,320.302,2.32538823025783,1.93661185366551,268.6199951171875,248.2100067138672,242.47999572753903,275.7046661376953,260.03844468858506,6.58001708984375
2025-04-09,285.3800048828125,102.9000015258789,5456.89990234375,4.400000095367432,320.302,2.32538823025783,2.0746118651096017,269.0299987792969,245.7400054931641,242.9499969482422,276.2496663411458,260.50988922119143,16.350006103515625
2025-04-10,292.3500061035156,100.87000274658205,5268.0498046875,4.394000053405762,320.302,2.32538823025783,2.068611823147932,264.92999267578125,247.02999877929688,243.4900054931641,277.163666788737,261.052778116862,27.420013427734375
2025-04-11,297.92999267578125,99.77999877929688,5363.35986328125,4.493000030517578,320.302,2.32538823025783,2.167611800259748,263.2699890136719,248.8800048828125,245.58999633789065,278.3190002441406,261.63433363172743,34.660003662109375
2025-04-14,296.2300109863281,99.63999938964844,5405.97021484375,4.363999843597412,320.302,2.32538823025783,2.038611613339582,266.739990234375,250.6000061035156,243.44000244140625,279.3020009358724,262.22088928222655,29.490020751953125
2025-04-15,297.7799987792969,100.22000122070312,5396.6298828125,4.322999954223633,320.302,2.32538823025783,1.9976117239658029,269.05999755859375,249.27000427246097,243.92999267578125,280.25933430989585,262.8192226833767,28.720001220703125
2025-04-16,307.4700012207031,99.37999725341795,5275.7001953125,4.2789998054504395,320.302,2.32538823025783,1.9536115751926095,269.6199951171875,253.1300048828125,244.6699981689453,281.521001180013,263.5170004950629,37.850006103515625
2025-04-17,306.1199951171875,99.37999725341795,5282.7001953125,4.333000183105469,320.302,2.32538823025783,2.007611952847639,268.25,254.42999267578125,242.86000061035156,282.78333435058596,264.2198893229167,37.8699951171875
2025-04-21,315.5899963378906,98.27999877929688,5158.2001953125,4.40500020980835,320.302,2.32538823025783,2.0796119795505197,268.3900146484375,254.07000732421875,242.9499969482422,284.35666707356773,265.0270004272461,47.199981689453125
